Opmode; comp.;tech_ID;MITRE_ID;tech_name;tactic;platforms;CVSS_Exp;Impact;Detectability;Risk;Rating;Mitigations
Mode 1;IED 1;ICS-Tech-18;T0871;Execution through API;execution-ics; ['Windows', 'Field Controller/RTU/PLC/IED'];2,2211673;0,0;1;0,0;Low;['Execution Prevention', 'Access Management', 'Human User Authentication', 'Authorization Enforcement'];
Mode 1;IED 1;ICS-Tech-19;T0820;Exploitation for Evasion;evasion-ics; ['Windows', 'Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED'];1,4372259;1,416666666666667;1;2,0360700250000003;Low;['Threat Intelligence Program', 'Application Isolation and Sandboxing', 'Exploit Protection', 'Update Software'];
Mode 1;IED 1;ICS-Tech-20;T0877;I/O Image;collection-ics; ['Windows', 'Field Controller/RTU/PLC/IED'];2,515145325;1,0;1;2,515145325;Low;['Mitigation Limited or Not Effective'];
Mode 1;IED 1;ICS-Tech-21;T0826;Loss of Availability;impact-ics; ['Windows', 'Control Server', 'Data Historian', 'Engineering Workstation', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay', 'Network'];3,887042775;2,416666666666667;0,6;5,636212023750001;Medium;['Out-of-Band Communications Channel', 'Data Backup', 'Redundancy of Service'];
Mode 1;IED 1;ICS-Tech-22;T0827;Loss of Control;impact-ics;['Windows', 'Network',  'Human-Machine Interface', 'Field Controller/RTU/PLC/IED', 'Control Server', 'Engineering Workstation'];2,2211673;1,416666666666667;0,6;1,8879922050000002;Low;['Out-of-Band Communications Channel', 'Data Backup', 'Redundancy of Service'];
Mode 1;IED 1;ICS-Tech-23;T0828;Loss of Productivity and Revenue;impact-ics;['Windows', 'Network',  'Human-Machine Interface', 'Field Controller/RTU/PLC/IED', 'Control Server', 'Engineering Workstation'];2,2211673;0,416666666666667;0,5;0,4627431875000004;Low;['Data Backup'];
Mode 1;IED 1;ICS-Tech-24;T0830;Man in the Middle;execution-ics; ['Windows', 'Control Server', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface'];2,2211673;0,0;0,6;0,0;Low;['Disable or Remove Feature or Program', 'Software Process and Device Authentication', 'Communication Authenticity', 'Static Network Configuration', 'Filter Network Traffic', 'Network Intrusion Prevention', 'Network Segmentation', 'Out-of-Band Communications Channel'];
Mode 1;IED 1;ICS-Tech-25;T0835;Manipulate I/O Image;inhibit-response-function; ['Windows', 'Field Controller/RTU/PLC/IED'];1,4372259;1,416666666666667;1;2,0360700250000003;Low;['Mitigation Limited or Not Effective'];
Mode 1;IED 1;ICS-Tech-26;T0831;Manipulation of Control;impact-ics;['Windows', 'Network',  'Human-Machine Interface', 'Field Controller/RTU/PLC/IED', 'Control Server', 'Engineering Workstation'];1,4372259;2,416666666666667;0,5;1,7366479625000002;Low;['Out-of-Band Communications Channel', 'Communication Authenticity', 'Data Backup'];
Mode 1;IED 1;ICS-Tech-27;T0838;Modify Alarm Settings;inhibit-response-function; ['Windows', 'Human-Machine Interface', 'Control Server', 'Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED'];2,2211673;1,416666666666667;0,7;2,2026575725;Low;['User Account Management', 'Software Process and Device Authentication', 'Authorization Enforcement', 'Network Segmentation', 'Access Management', 'Human User Authentication', 'Network Allowlists'];
Mode 1;IED 1;ICS-Tech-28;T0836;Modify Parameter;impair-process-control; ['Windows', 'Control Server', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay', 'Human-Machine Interface'];2,2211673;1,416666666666667;0,6;1,8879922050000002;Low;['Audit', 'Authorization Enforcement'];
Mode 1;IED 1;ICS-Tech-29;T0839;Module Firmware;persistence-ics; ['Windows', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay'];0,70554726;0,328333333333333;0,7;0,16215827858999982;Low;['Encrypt Sensitive Information', 'Software Process and Device Authentication', 'Communication Authenticity', 'Audit', 'Filter Network Traffic', 'Code Signing', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Encrypt Network Traffic', 'Network Allowlists', 'Boot Integrity'];
Mode 1;IED 1;ICS-Tech-30;T0839;Module Firmware;impair-process-control; ['Windows', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay'];0,70554726;1,416666666666667;0,7;0,6996676995000002;Low;['Encrypt Sensitive Information', 'Software Process and Device Authentication', 'Communication Authenticity', 'Audit', 'Filter Network Traffic', 'Code Signing', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Encrypt Network Traffic', 'Network Allowlists', 'Boot Integrity'];
Mode 1;IED 1;ICS-Tech-31;T0801;Monitor Process State;collection-ics; ['Windows', 'Human-Machine Interface', 'Control Server', 'Data Historian', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay'];1,234707705;1,0;1;1,234707705;Low;['Mitigation Limited or Not Effective'];
Mode 1;IED 1;ICS-Tech-32;T0842;Network Sniffing;discovery-ics; ['Windows', 'Field Controller/RTU/PLC/IED'];0,8733;1,3702222224399998;0,5;0,5983075334284259;Low;['Multi-factor Authentication', 'Static Network Configuration', 'Network Segmentation', 'Encrypt Network Traffic', 'Privileged Account Management'];
Mode 1;IED 1;ICS-Tech-33;T0843;Program Download;persistence-ics; ['Windows', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay'];2,2211673;0,328333333333333;0,7;0,5104982844499993;Low;['Software Process and Device Authentication', 'Communication Authenticity', 'Audit', 'Filter Network Traffic', 'Code Signing', 'Authorization Enforcement', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Network Allowlists'];
Mode 1;IED 1;ICS-Tech-34;T0843;Program Download;impair-process-control; ['Windows', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay'];2,2211673;1,416666666666667;0,7;2,2026575725;Low;['Software Process and Device Authentication', 'Communication Authenticity', 'Audit', 'Filter Network Traffic', 'Code Signing', 'Authorization Enforcement', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Network Allowlists'];
Mode 1;IED 1;ICS-Tech-35;T0843;Program Download;inhibit-response-function; ['Windows', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay'];2,2211673;1,416666666666667;0,7;2,2026575725;Low;['Software Process and Device Authentication', 'Communication Authenticity', 'Audit', 'Filter Network Traffic', 'Code Signing', 'Authorization Enforcement', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Network Allowlists'];
Mode 1;IED 1;ICS-Tech-36;T0845;Program Upload;collection-ics; ['Windows', 'Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED'];2,2211673;1,0;0,7;1,55481711;Low;['Software Process and Device Authentication', 'Communication Authenticity', 'Filter Network Traffic', 'Authorization Enforcement', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Network Allowlists'];
Mode 1;IED 1;ICS-Tech-37;T0846;Remote System Discovery;discovery-ics; ['Windows', 'Control Server', 'Data Historian', 'Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface'];2,5715;1,3702222224399998;0,5;1,7617632225022297;Low;['Static Network Configuration'];
Mode 1;IED 1;ICS-Tech-38;T0851;Rootkit;evasion-ics; ['Windows', 'Field Controller/RTU/PLC/IED'];1,7224;1,416666666666667;0,5;1,2200333333333335;Low;['Audit', 'Code Signing'];
Mode 1;IED 1;ICS-Tech-39;T0851;Rootkit;inhibit-response-function; ['Windows', 'Field Controller/RTU/PLC/IED'];1,7224;1,416666666666667;0,5;1,2200333333333335;Low;['Audit', 'Code Signing'];
Mode 1;IED 1;ICS-Tech-40;T0862;Supply Chain Compromise;initial-access-ics; ['Windows', 'Control Server', 'Data Historian', 'Engineering Workstation', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay'];2,2211673;2,7868888891066668;0,6;3,714087881530232;Low;['Supply Chain Management', 'Audit', 'Update Software', 'Code Signing', 'Vulnerability Scanning'];
Mode 1;IED 1;ICS-Tech-41;T0857;System Firmware;persistence-ics; ['Windows', 'Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED', 'Input/Output Server'];2,2211673;0,328333333333333;0,7;0,5104982844499993;Low;['Encrypt Sensitive Information', 'Software Process and Device Authentication', 'Communication Authenticity', 'Audit', 'Filter Network Traffic', 'Code Signing', 'Update Software', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Encrypt Network Traffic', 'Network Allowlists', 'Boot Integrity'];
Mode 1;IED 1;ICS-Tech-42;T0857;System Firmware;inhibit-response-function; ['Windows', 'Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED', 'Input/Output Server'];2,2211673;1,416666666666667;0,7;2,2026575725;Low;['Encrypt Sensitive Information', 'Software Process and Device Authentication', 'Communication Authenticity', 'Audit', 'Filter Network Traffic', 'Code Signing', 'Update Software', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Encrypt Network Traffic', 'Network Allowlists', 'Boot Integrity'];
Mode 1;IED 1;ICS-Tech-43;T0855;Unauthorized Command Message;impair-process-control; ['Windows', 'Field Controller/RTU/PLC/IED'];2,2211673;1,416666666666667;0,6;1,8879922050000002;Low;['Software Process and Device Authentication', 'Communication Authenticity', 'Filter Network Traffic', 'Network Segmentation', 'Network Allowlists'];
Mode 1;IED 1;ICS-Tech-44;T0859;Valid Accounts;persistence-ics; ['Windows', 'Control Server', 'Data Historian', 'Engineering Workstation', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay'];3,887042775;0,328333333333333;0,7;0,8933719977874989;Low;['User Account Management', 'Audit', 'Active Directory Configuration', 'Multi-factor Authentication', 'Filter Network Traffic', 'Access Management', 'Account Use Policies', 'Application Developer Guidance', 'Privileged Account Management', 'Password Policies'];
Mode 1;IED 1;ICS-Tech-45;T0859;Valid Accounts;lateral-movement-ics; ['Windows', 'Control Server', 'Data Historian', 'Engineering Workstation', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay'];3,887042775;0,0;0,7;0,0;Low;['User Account Management', 'Audit', 'Active Directory Configuration', 'Multi-factor Authentication', 'Filter Network Traffic', 'Access Management', 'Account Use Policies', 'Application Developer Guidance', 'Privileged Account Management', 'Password Policies'];
Mode 1;IED 1;ICS-Tech-46;T0858;Change Operating Mode;execution-ics; ['Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED'. 'Sensor'];2,2211673;0,0;0,7;0,0;Low;['Software Process and Device Authentication', 'Communication Authenticity', 'Authorization Enforcement', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Network Allowlists'];
Mode 1;IED 1;ICS-Tech-47;T0858;Change Operating Mode;evasion-ics; ['Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED'. 'Sensor'];2,2211673;1,416666666666667;0,7;2,2026575725;Low;['Software Process and Device Authentication', 'Communication Authenticity', 'Authorization Enforcement', 'Access Management', 'Human User Authentication', 'Network Segmentation', 'Network Allowlists'];
Mode 1;IED 1;ICS-Tech-48;T0821;Modify Controller Tasking;execution-ics; ['Windows', 'Field Controller/RTU/PLC/IED'];1,4372259;0,0;0,5;0,0;Low;['Audit', 'Code Signing'];
Mode 1;IED 1;ICS-Tech-49;T0889;Modify Program;persistence-ics; ['Field Controller/RTU/PLC/IED'];1,62014556;0,328333333333333;0,5;0,2659738960999997;Low;['Audit', 'Code Signing'];
Mode 1;IED 1;ICS-Tech-50;T0834;Native API;execution-ics; ['Control Server', 'Data Historian', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay'];1,4372259;0,0;1;0,0;Low;['Execution Prevention'];
Mode 1;IED 1;ICS-Tech-51;T0888;Remote System Information Discovery;discovery-ics; ['Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED'];2,83525473;1,3702222224399998;0,5;1,9424645186620608;Low;['Disable or Remove Feature or Program', 'Network Segmentation', 'Static Network Configuration', 'Network Intrusion Prevention'];
Mode 1;IED 2;IT-Tech-1;T1059.008;Network Device CLI;execution; ['Network'];1,83457659;0,0;0,5;0,0;Low;['Execution Prevention', 'Privileged Account Management', 'User Account Management'];
Mode 1;IED 2;IT-Tech-2;T1602.002;Network Device Configuration Dump;collection; ['Network'];1,234707705;1,0;0,6;0,740824623;Low;['Encrypt Sensitive Information', 'Filter Network Traffic', 'Network Intrusion Prevention', 'Software Configuration', 'Update Software', 'Network Segmentation'];
Mode 1;IED 2;IT-Tech-3;T1542.005;TFTP Boot;defense-evasion; ['Network'];0,798928515;0,0;0,5;0,0;Low;['Audit', 'Network Intrusion Prevention', 'Operating System Configuration', 'Privileged Account Management', 'Limit Access to Resource Over Network', 'Boot Integrity'];
Mode 1;IED 2;IT-Tech-4;T1542.005;TFTP Boot;persistence; ['Network'];0,798928515;0,273888888888889;0,5;0,10940882163750004;Low;['Audit', 'Network Intrusion Prevention', 'Operating System Configuration', 'Privileged Account Management', 'Limit Access to Resource Over Network', 'Boot Integrity'];
Mode 1;IED 2;IT-Tech-5;T1542.004;ROMMONkit;defense-evasion; ['Network'];1,234707705;0,0;0,5;0,0;Low;['Audit', 'Boot Integrity', 'Network Intrusion Prevention'];
Mode 1;IED 2;IT-Tech-6;T1542.004;ROMMONkit;persistence; ['Network'];1,234707705;0,273888888888889;0,5;0,16908636071250008;Low;['Audit', 'Boot Integrity', 'Network Intrusion Prevention'];
Mode 1;IED 2;IT-Tech-7;T1602.001;SNMP (MIB Dump);collection; ['Network'];1,234707705;1,0;0,6;0,740824623;Low;['Encrypt Sensitive Information', 'Update Software', 'Filter Network Traffic', 'Network Intrusion Prevention', 'Software Configuration', 'Network Segmentation'];
Mode 1;IED 2;IT-Tech-8;T1602;Data from Configuration Repository;collection; ['Network'];1,234707705;1,0;0,6;0,740824623;Low;['Encrypt Sensitive Information', 'Update Software', 'Filter Network Traffic', 'Network Intrusion Prevention', 'Software Configuration', 'Network Segmentation'];
Mode 1;IED 2;IT-Tech-9;T1601.002;Downgrade System Image;defense-evasion; ['Network'];0,798928515;0,0;0,5;0,0;Low;['Credential Access Protection', 'Multi-factor Authentication', 'Code Signing', 'Privileged Account Management', 'Boot Integrity', 'Password Policies'];
Mode 1;IED 2;IT-Tech-10;T1601.001;Patch System Image;defense-evasion; ['Network'];0,798928515;0,0;0,5;0,0;Low;['Credential Access Protection', 'Multi-factor Authentication', 'Code Signing', 'Privileged Account Management', 'Boot Integrity', 'Password Policies'];
Mode 1;IED 2;IT-Tech-11;T1601;Modify System Image;defense-evasion; ['Network'];0,798928515;0,0;0,5;0,0;Low;['Credential Access Protection', 'Multi-factor Authentication', 'Code Signing', 'Privileged Account Management', 'Boot Integrity', 'Password Policies'];
Mode 1;IED 2;IT-Tech-12;T1600.002;Disable Crypto Hardware;defense-evasion; ['Network'];0,798928515;0,0;1;0,0;Low;[];
Mode 1;IED 2;IT-Tech-13;T1600.001;Reduce Key Space;defense-evasion; ['Network'];0,798928515;0,0;1;0,0;Low;[];
Mode 1;IED 2;IT-Tech-14;T1600;Weaken Encryption;defense-evasion; ['Network'];0,798928515;0,0;1;0,0;Low;[];
Mode 1;IED 2;IT-Tech-15;T1556.004;Network Device Authentication;credential-access; ['Network'];0,582747858;1,3324444446400001;0,5;0,38823957300897977;Low;['Multi-factor Authentication', 'Privileged Account Management'];
Mode 1;IED 2;IT-Tech-16;T1556.004;Network Device Authentication;defense-evasion; ['Network'];0,582747858;0,0;0,5;0,0;Low;['Multi-factor Authentication', 'Privileged Account Management'];
Mode 1;IED 2;IT-Tech-17;T1599.001;Network Address Translation Traversal;defense-evasion; ['Network'];1,234707705;0,0;0,6;0,0;Low;['Credential Access Protection', 'Multi-factor Authentication', 'Filter Network Traffic', 'Privileged Account Management', 'Password Policies'];
Mode 1;IED 2;IT-Tech-18;T1599;Network Boundary Bridging;defense-evasion; ['Network'];1,234707705;0,0;0,6;0,0;Low;['Credential Access Protection', 'Multi-factor Authentication', 'Filter Network Traffic', 'Privileged Account Management', 'Password Policies'];
Mode 1;IED 2;IT-Tech-19;T1020.001;Traffic Duplication;exfiltration; ['Network'];1,234707705;1,3324444446400001;1;1,645179422281454;Low;['Encrypt Sensitive Information'];
Mode 1;IED 2;IT-Tech-20;T1557.002;ARP Cache Poisoning;credential-access; ['Linux', 'Windows', 'macOS'];2,83525473;1,3324444446400001;0,6;2,26669164847667;Low;['Encrypt Sensitive Information', 'Disable or Remove Feature or Program', 'Network Intrusion Prevention', 'Filter Network Traffic', 'User Training', 'Limit Access to Resource Over Network'];
Mode 1;IED 2;IT-Tech-21;T1557.002;ARP Cache Poisoning;collection; ['Linux', 'Windows', 'macOS'];2,83525473;1,0;0,6;1,7011528379999998;Low;['Encrypt Sensitive Information', 'Disable or Remove Feature or Program', 'Network Intrusion Prevention', 'Filter Network Traffic', 'User Training', 'Limit Access to Resource Over Network'];
Mode 1;IED 2;IT-Tech-22;T1588.006;Vulnerabilities;resource-development; ['PRE'];2,515145325;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-23;T1053.006;Systemd Timers;execution; ['Linux'];1,83457659;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Privileged Account Management', 'User Account Management'];
Mode 1;IED 2;IT-Tech-24;T1053.006;Systemd Timers;persistence; ['Linux'];1,83457659;0,273888888888889;0,5;0,25123507190833344;Low;['Restrict File and Directory Permissions', 'Privileged Account Management', 'User Account Management'];
Mode 1;IED 2;IT-Tech-25;T1053.006;Systemd Timers;privilege-escalation; ['Linux'];1,83457659;0,273888888888889;0,5;0,25123507190833344;Low;['Restrict File and Directory Permissions', 'Privileged Account Management', 'User Account Management'];
Mode 1;IED 2;IT-Tech-26;T1562.008;Disable Cloud Logs;defense-evasion; ['GCP', 'Azure', 'AWS'];1,83457659;0,0;1;0,0;Low;['User Account Management'];
Mode 1;IED 2;IT-Tech-27;T1547.012;Print Processors;persistence; ['Windows'];0,798928515;0,273888888888889;1;0,21881764327500008;Low;['User Account Management'];
Mode 1;IED 2;IT-Tech-28;T1547.012;Print Processors;privilege-escalation; ['Windows'];0,798928515;0,273888888888889;1;0,21881764327500008;Low;['User Account Management'];
Mode 1;IED 2;IT-Tech-29;T1598.003;Spearphishing Link;reconnaissance; ['PRE'];2,83525473;0,0;0,65;0,0;Low;['Software Configuration', 'Restrict Web-Based Content', 'User Training'];
Mode 1;IED 2;IT-Tech-30;T1598.002;Spearphishing Attachment;reconnaissance; ['PRE'];2,83525473;0,0;0,65;0,0;Low;['Network Intrusion Prevention', 'Software Configuration', 'Antivirus/Antimalware', 'Restrict Web-Based Content', 'User Training'];
Mode 1;IED 2;IT-Tech-31;T1598.001;Spearphishing Service;reconnaissance; ['PRE'];2,83525473;0,0;0,55;0,0;Low;['User Training'];
Mode 1;IED 2;IT-Tech-32;T1598;Phishing for Information;reconnaissance; ['PRE'];2,83525473;0,0;0,55;0,0;Low;['Software Configuration', 'User Training'];
Mode 1;IED 2;IT-Tech-33;T1597.002;Purchase Technical Data;reconnaissance; ['PRE'];2,2211673;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-34;T1597.001;Threat Intel Vendors;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-35;T1597;Search Closed Sources;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-36;T1596.005;Scan Databases;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-37;T1596.004;CDNs;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-38;T1596.003;Digital Certificates;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-39;T1596.001;DNS/Passive DNS;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-40;T1596.002;WHOIS;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-41;T1596;Search Open Technical Databases;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-42;T1595.002;Vulnerability Scanning;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-43;T1595.001;Scanning IP Blocks;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-44;T1595;Active Scanning;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-45;T1594;Search Victim-Owned Websites;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-46;T1593.002;Search Engines;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-47;T1593.001;Social Media;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-48;T1593;Search Open Websites/Domains;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-49;T1592.004;Client Configurations;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-50;T1592.003;Firmware;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-51;T1592.002;Software;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-52;T1592.001;Hardware;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-53;T1592;Gather Victim Host Information;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-54;T1591.004;Identify Roles;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-55;T1591.003;Identify Business Tempo;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-56;T1591.001;Determine Physical Locations;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-57;T1591.002;Business Relationships;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-58;T1591;Gather Victim Org Information;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-59;T1590.006;Network Security Appliances;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-60;T1590.005;IP Addresses;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-61;T1590.004;Network Topology;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-62;T1590.003;Network Trust Dependencies;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-63;T1590.002;DNS;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise', 'Network Intrusion Prevention', 'Filter Network Traffic'];
Mode 1;IED 2;IT-Tech-64;T1590.001;Domain Properties;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-65;T1590;Gather Victim Network Information;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-66;T1589.003;Employee Names;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-67;T1589.002;Email Addresses;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-68;T1589.001;Credentials;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-69;T1589;Gather Victim Identity Information;reconnaissance; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-70;T1588.005;Exploits;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-71;T1588.004;Digital Certificates;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-72;T1588.003;Code Signing Certificates;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-73;T1588.002;Tool;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-74;T1588.001;Malware;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-75;T1588;Obtain Capabilities;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-76;T1587.004;Exploits;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-77;T1587.003;Digital Certificates;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-78;T1587.002;Code Signing Certificates;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-79;T1587.001;Malware;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-80;T1587;Develop Capabilities;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-81;T1586.002;Email Accounts;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-82;T1586.001;Social Media Accounts;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-83;T1586;Compromise Accounts;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-84;T1585.002;Email Accounts;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-85;T1585.001;Social Media Accounts;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-86;T1585;Establish Accounts;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-87;T1584.006;Web Services;resource-development; ['PRE'];2,83525473;0,0;1;0,0;Low;['Pre-compromise'];
Mode 1;IED 2;IT-Tech-88;T1584.005;Botnet;resource-development; ['PRE'];3,887042775;0,0;1;0,0;Low;['Pre-compromise'];
