Opmode; comp.;tech_ID;MITRE_ID;tech_name;tactic;platforms;CVSS_Exp;Impact;Detectability;Risk;Rating;Mitigations
Mode 1;MA-OS2;ICS-Tech-22;T0836;Modify Parameter;impair-process-control; ['Windows', 'Control Server', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay', 'Human-Machine Interface'];2,2211673;2,5189719366850274;1;5,595058095382453;Low;['Audit', 'Authorization Enforcement'];
Mode 1;MA-OS2;ICS-Tech-23;T0801;Monitor Process State;collection-ics; ['Windows', 'Human-Machine Interface', 'Control Server', 'Data Historian', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay'];1,234707705;0,06878637282807984;1;0,08493106452983282;Low;['Mitigation Limited or Not Effective'];
Mode 1;MA-OS2;ICS-Tech-24;T0861;Point & Tag Identification;collection-ics; ['Windows', 'Data Historian', 'Control Server', 'Human-Machine Interface'];3,887042775;0,06878637282807984;1;0,26737557351984403;Low;['Network Allowlists', 'Communication Authenticity', 'Network Segmentation', 'Access Management', 'Filter Network Traffic', 'Authorization Enforcement', 'Human User Authentication', 'Software Process and Device Authentication'];
Mode 1;MA-OS2;ICS-Tech-25;T0846;Remote System Discovery;discovery-ics; ['Windows', 'Control Server', 'Data Historian', 'Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface'];2,5715;0,16246450904719012;1;0,4177774850148494;Low;['Static Network Configuration'];
Mode 1;MA-OS2;ICS-Tech-26;T0847;Replication Through Removable Media;initial-access-ics; ['Windows', 'Human-Machine Interface', 'Data Historian', 'Control Server'];0,9145983;2,3244183608205686;1;2,1259090812952786;Low;['Disable or Remove Feature or Program', 'Limit Hardware Installation', 'Operating System Configuration'];
Mode 1;MA-OS2;ICS-Tech-27;T0881;Service Stop;impair-process-control; ['Windows', 'Human-Machine Interface', 'Control Server', 'Data Historian', 'Engineering Workstation'];1,7224;2,5189719366850274;1;4,338677263746291;Low;['User Account Management', 'Restrict Registry Permissions', 'Restrict File and Directory Permissions', 'Network Segmentation'];
Mode 1;MA-OS2;ICS-Tech-28;T0865;Spearphishing Attachment;initial-access-ics; ['Windows', 'Engineering Workstation', 'Human-Machine Interface', 'Control Server', 'Data Historian'];2,5715;2,3244183608205686;1;5,977241814850092;Low;['Network Intrusion Prevention', 'User Training', 'Restrict Web-Based Content', 'Antivirus/Antimalware'];
Mode 1;MA-OS2;ICS-Tech-29;T0856;Spoof Reporting Message;evasion-ics; ['Windows', 'Control Server'];3,887042775;0,4223627609593099;1;1,6417421184159375;Low;['Network Allowlists', 'Network Segmentation', 'Filter Network Traffic', 'Communication Authenticity', 'Software Process and Device Authentication'];
Mode 1;MA-OS2;ICS-Tech-30;T0856;Spoof Reporting Message;impair-process-control; ['Windows', 'Control Server'];3,887042775;2,5189719366850274;1;9,791351666919292;Medium;['Network Allowlists', 'Network Segmentation', 'Filter Network Traffic', 'Communication Authenticity', 'Software Process and Device Authentication'];
Mode 1;MA-OS2;ICS-Tech-31;T0869;Standard Application Layer Protocol;command-and-control-ics; ['Windows', 'Human-Machine Interface', 'Control Server', 'Data Historian', 'Engineering Workstation'];3,887042775;2,3244183608205686;1;9,035113595504933;Medium;['Network Intrusion Prevention', 'Network Segmentation', 'Network Allowlists'];
Mode 1;MA-OS2;ICS-Tech-32;T0862;Supply Chain Compromise;initial-access-ics; ['Windows', 'Control Server', 'Data Historian', 'Engineering Workstation', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay'];2,2211673;2,3244183608205686;1;5,162922054574248;Low;['Audit', 'Supply Chain Management', 'Code Signing', 'Update Software', 'Vulnerability Scanning'];
Mode 1;MA-OS2;ICS-Tech-33;T0882;Theft of Operational Information;impact-ics; ['Windows',  'Data Historian', 'Engineering Workstation', 'Control Server'];3,887042775;0,8100797318911284;1;3,1488145690213476;Low;['Operational Information Confidentiality', 'Restrict File and Directory Permissions', 'Encrypt Sensitive Information', 'Data Loss Prevention'];
Mode 1;MA-OS2;ICS-Tech-34;T0859;Valid Accounts;persistence-ics; ['Windows', 'Control Server', 'Data Historian', 'Engineering Workstation', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay'];3,887042775;0,4223627609593099;1;1,6417421184159375;Low;['Audit', 'Privileged Account Management', 'Active Directory Configuration', 'User Account Management', 'Password Policies', 'Multi-factor Authentication', 'Account Use Policies', 'Access Management', 'Filter Network Traffic', 'Application Developer Guidance'];
Mode 1;MA-OS2;ICS-Tech-35;T0859;Valid Accounts;lateral-movement-ics; ['Windows', 'Control Server', 'Data Historian', 'Engineering Workstation', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay'];3,887042775;2,3244183608205686;1;9,035113595504933;Medium;['Audit', 'Privileged Account Management', 'Active Directory Configuration', 'User Account Management', 'Password Policies', 'Multi-factor Authentication', 'Account Use Policies', 'Access Management', 'Filter Network Traffic', 'Application Developer Guidance'];
Mode 1;MA-OS2;ICS-Tech-36;T0867;Lateral Tool Transfer;lateral-movement-ics; ['Human-Machine Interface', 'Control Server', 'Data Historian'];2,515145325;2,3244183608205686;1;5,846249973562017;Low;['Network Intrusion Prevention'];
Mode 1;MA-OS2;ICS-Tech-37;T0834;Native API;execution-ics; ['Control Server', 'Data Historian', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay'];1,4372259;2,255631987992489;1;3,2418527140112943;Low;['Execution Prevention'];
Mode 1;MA-OS2;ICS-Tech-38;T0886;Remote Services;initial-access-ics; ['Human-Machine Interface', 'Control Server', 'Engineering Workstation'];1,62014556;2,3244183608205686;1;3,7658960868659226;Low;['Network Allowlists', 'Network Segmentation', 'User Account Management', 'Password Policies', 'Access Management', 'Filter Network Traffic', 'Authorization Enforcement', 'Human User Authentication', 'Software Process and Device Authentication'];
Mode 1;MA-OS2;ICS-Tech-39;T0886;Remote Services;lateral-movement-ics; ['Human-Machine Interface', 'Control Server', 'Engineering Workstation'];1,62014556;2,3244183608205686;1;3,7658960868659226;Low;['Network Allowlists', 'Network Segmentation', 'User Account Management', 'Password Policies', 'Access Management', 'Filter Network Traffic', 'Authorization Enforcement', 'Human User Authentication', 'Software Process and Device Authentication'];
Mode 1;MA-OS2;ICS-Tech-40;T0848;Rogue Master;initial-access-ics; ['Human-Machine Interface', 'Control Server', 'Engineering Workstation'];1,181753232;2,3244183608205686;1;2,746888910419849;Low;['Network Allowlists', 'Network Segmentation', 'Filter Network Traffic', 'Communication Authenticity', 'Software Process and Device Authentication'];
Mode 1;MA-OS3;IT-Tech-1;T1557.002;ARP Cache Poisoning;credential-access; ['Linux', 'Windows', 'macOS'];2,83525473;0,7412933590630485;1;2,1017555026010966;Low;['Disable or Remove Feature or Program', 'Encrypt Sensitive Information', 'Network Intrusion Prevention', 'User Training', 'Limit Access to Resource Over Network', 'Filter Network Traffic'];
Mode 1;MA-OS3;IT-Tech-2;T1557.002;ARP Cache Poisoning;collection; ['Linux', 'Windows', 'macOS'];2,83525473;0,0;1;0,0;Low;['Disable or Remove Feature or Program', 'Encrypt Sensitive Information', 'Network Intrusion Prevention', 'User Training', 'Limit Access to Resource Over Network', 'Filter Network Traffic'];
Mode 1;MA-OS3;IT-Tech-3;T1547.012;Print Processors;persistence; ['Windows'];0,798928515;0,40944163872524914;1;0,32711460040592977;Low;['User Account Management'];
Mode 1;MA-OS3;IT-Tech-4;T1547.012;Print Processors;privilege-escalation; ['Windows'];0,798928515;2,571395490498628;1;2,054361180701765;Low;['User Account Management'];
Mode 1;MA-OS3;IT-Tech-5;T1564.007;VBA Stomping;defense-evasion; ['Linux', 'Windows', 'macOS'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Disable or Remove Feature or Program'];
Mode 1;MA-OS3;IT-Tech-6;T1558.004;AS-REP Roasting;credential-access; ['Windows'];1,83457659;0,7412933590630485;1;1,359959442859533;Low;['Audit', 'Password Policies', 'Encrypt Sensitive Information'];
Mode 1;MA-OS3;IT-Tech-7;T1218.012;Verclsid;defense-evasion; ['Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Disable or Remove Feature or Program', 'Filter Network Traffic', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-8;T1205.001;Port Knocking;defense-evasion; ['Linux', 'macOS', 'Windows', 'Network'];2,83525473;1,1507349977882977;1;3,2626268454558103;Low;['Filter Network Traffic'];
Mode 1;MA-OS3;IT-Tech-9;T1205.001;Port Knocking;persistence; ['Linux', 'macOS', 'Windows', 'Network'];2,83525473;0,40944163872524914;1;1,1608713428547137;Low;['Filter Network Traffic'];
Mode 1;MA-OS3;IT-Tech-10;T1205.001;Port Knocking;command-and-control; ['Linux', 'macOS', 'Windows', 'Network'];2,83525473;2,1619538517733785;1;6,1296898842821905;Medium;['Filter Network Traffic'];
Mode 1;MA-OS3;IT-Tech-11;T1564.006;Run Virtual Instance;defense-evasion; ['Linux', 'macOS', 'Windows'];2,83525473;1,1507349977882977;1;3,2626268454558103;Low;['Disable or Remove Feature or Program', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-12;T1564.005;Hidden File System;defense-evasion; ['Linux', 'macOS', 'Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;[];
Mode 1;MA-OS3;IT-Tech-13;T1574.012;COR_PROFILER;persistence; ['Windows'];1,83457659;0,40944163872524914;1;0,7511520453765795;Low;['User Account Management', 'Restrict Registry Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-14;T1574.012;COR_PROFILER;privilege-escalation; ['Windows'];1,83457659;2,571395490498628;1;4,71742197050035;Low;['User Account Management', 'Restrict Registry Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-15;T1574.012;COR_PROFILER;defense-evasion; ['Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['User Account Management', 'Restrict Registry Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-16;T1480.001;Environmental Keying;defense-evasion; ['Linux', 'macOS', 'Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Do Not Mitigate'];
Mode 1;MA-OS3;IT-Tech-17;T1059.007;JavaScript;execution; ['Windows', 'macOS', 'Linux'];1,338161748;2,1619538517733785;1;2,8930439453843975;Low;['Disable or Remove Feature or Program', 'Restrict Web-Based Content', 'Behavior Prevention on Endpoint', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-18;T1127.001;MSBuild;defense-evasion; ['Windows'];2,515145325;1,1507349977882977;1;2,8942657500011224;Low;['Disable or Remove Feature or Program', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-19;T1027.005;Indicator Removal from Tools;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;1,1507349977882977;1;2,8942657500011224;Low;[];
Mode 1;MA-OS3;IT-Tech-20;T1562.006;Indicator Blocking;defense-evasion; ['Windows', 'macOS', 'Linux'];2,515145325;1,1507349977882977;1;2,8942657500011224;Low;['Software Configuration', 'User Account Management', 'Restrict File and Directory Permissions'];
Mode 1;MA-OS3;IT-Tech-21;T1573.002;Asymmetric Cryptography;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention', 'SSL/TLS Inspection'];
Mode 1;MA-OS3;IT-Tech-22;T1573.001;Symmetric Cryptography;command-and-control; ['Linux', 'Windows', 'macOS'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-23;T1573;Encrypted Channel;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention', 'SSL/TLS Inspection'];
Mode 1;MA-OS3;IT-Tech-24;T1027.004;Compile After Delivery;defense-evasion; ['Linux', 'macOS', 'Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;[];
Mode 1;MA-OS3;IT-Tech-25;T1546.015;Component Object Model Hijacking;privilege-escalation; ['Windows'];1,83457659;2,571395490498628;1;4,71742197050035;Low;[];
Mode 1;MA-OS3;IT-Tech-26;T1546.015;Component Object Model Hijacking;persistence; ['Windows'];1,83457659;0,40944163872524914;1;0,7511520453765795;Low;[];
Mode 1;MA-OS3;IT-Tech-27;T1071.004;DNS;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention', 'Filter Network Traffic', 'Pre-compromise'];
Mode 1;MA-OS3;IT-Tech-28;T1071.003;Mail Protocols;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-29;T1071.002;File Transfer Protocols;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-30;T1071.001;Web Protocols;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-31;T1572;Protocol Tunneling;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention', 'Filter Network Traffic'];
Mode 1;MA-OS3;IT-Tech-32;T1048.003;Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;1,4206604927103301;1;5,522168103917629;Low;['Network Intrusion Prevention', 'Filter Network Traffic', 'Data Loss Prevention', 'Network Segmentation'];
Mode 1;MA-OS3;IT-Tech-33;T1048.002;Exfiltration Over Asymmetric Encrypted Non-C2 Protocol;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;1,4206604927103301;1;5,522168103917629;Low;['Network Intrusion Prevention', 'Filter Network Traffic', 'Data Loss Prevention', 'Network Segmentation'];
Mode 1;MA-OS3;IT-Tech-34;T1048.001;Exfiltration Over Symmetric Encrypted Non-C2 Protocol;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;1,4206604927103301;1;5,522168103917629;Low;['Network Intrusion Prevention', 'Filter Network Traffic', 'Network Segmentation'];
Mode 1;MA-OS3;IT-Tech-35;T1001.003;Protocol Impersonation;command-and-control; ['Linux', 'Windows', 'macOS'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-36;T1001.002;Steganography;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-37;T1001.001;Junk Data;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-38;T1132.002;Non-Standard Encoding;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;2,1619538517733785;1;6,1296898842821905;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-39;T1132.001;Standard Encoding;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;2,1619538517733785;1;6,1296898842821905;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-40;T1090.004;Domain Fronting;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['SSL/TLS Inspection', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-41;T1090.003;Multi-hop Proxy;command-and-control; ['Linux', 'macOS', 'Windows', 'Network'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Filter Network Traffic'];
Mode 1;MA-OS3;IT-Tech-42;T1090.002;External Proxy;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-43;T1090.001;Internal Proxy;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention'];
Mode 1;MA-OS3;IT-Tech-44;T1102.003;One-Way Communication;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;2,1619538517733785;1;6,1296898842821905;Medium;['Network Intrusion Prevention', 'Restrict Web-Based Content'];
Mode 1;MA-OS3;IT-Tech-45;T1102.002;Bidirectional Communication;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;2,1619538517733785;1;6,1296898842821905;Medium;['Network Intrusion Prevention', 'Restrict Web-Based Content'];
Mode 1;MA-OS3;IT-Tech-46;T1102.001;Dead Drop Resolver;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;2,1619538517733785;1;6,1296898842821905;Medium;['Network Intrusion Prevention', 'Restrict Web-Based Content'];
Mode 1;MA-OS3;IT-Tech-47;T1571;Non-Standard Port;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;2,1619538517733785;1;8,403607099419132;Medium;['Network Intrusion Prevention', 'Network Segmentation'];
Mode 1;MA-OS3;IT-Tech-48;T1074.002;Remote Data Staging;collection; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure'];3,887042775;0,0;1;0,0;Low;[];
Mode 1;MA-OS3;IT-Tech-49;T1074.001;Local Data Staging;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;MA-OS3;IT-Tech-50;T1564.004;NTFS File Attributes;defense-evasion; ['Windows'];2,515145325;1,1507349977882977;1;2,8942657500011224;Low;['Restrict File and Directory Permissions'];
Mode 1;MA-OS3;IT-Tech-51;T1564.003;Hidden Window;defense-evasion; ['macOS', 'Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-52;T1078.003;Local Accounts;defense-evasion; ['Linux', 'macOS', 'Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Password Policies', 'Privileged Account Management'];
Mode 1;MA-OS3;IT-Tech-53;T1078.003;Local Accounts;persistence; ['Linux', 'macOS', 'Windows'];1,83457659;0,40944163872524914;1;0,7511520453765795;Low;['Password Policies', 'Privileged Account Management'];
Mode 1;MA-OS3;IT-Tech-54;T1078.003;Local Accounts;privilege-escalation; ['Linux', 'macOS', 'Windows'];1,83457659;2,571395490498628;1;4,71742197050035;Low;['Password Policies', 'Privileged Account Management'];
Mode 1;MA-OS3;IT-Tech-55;T1078.003;Local Accounts;initial-access; ['Linux', 'macOS', 'Windows'];1,83457659;2,1619538517733785;1;3,96626992512377;Low;['Password Policies', 'Privileged Account Management'];
Mode 1;MA-OS3;IT-Tech-56;T1078.002;Domain Accounts;defense-evasion; ['Linux', 'macOS', 'Windows'];1,04832948;1,1507349977882977;1;1,2063494218492072;Low;['Multi-factor Authentication', 'Privileged Account Management', 'User Training'];
Mode 1;MA-OS3;IT-Tech-57;T1078.002;Domain Accounts;persistence; ['Linux', 'macOS', 'Windows'];1,04832948;0,40944163872524914;1;0,4292297402151883;Low;['Multi-factor Authentication', 'Privileged Account Management', 'User Training'];
Mode 1;MA-OS3;IT-Tech-58;T1078.002;Domain Accounts;privilege-escalation; ['Linux', 'macOS', 'Windows'];1,04832948;2,571395490498628;1;2,6956696974287717;Low;['Multi-factor Authentication', 'Privileged Account Management', 'User Training'];
Mode 1;MA-OS3;IT-Tech-59;T1078.002;Domain Accounts;initial-access; ['Linux', 'macOS', 'Windows'];1,04832948;2,1619538517733785;1;2,266439957213583;Low;['Multi-factor Authentication', 'Privileged Account Management', 'User Training'];
Mode 1;MA-OS3;IT-Tech-60;T1078.001;Default Accounts;defense-evasion; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Password Policies'];
Mode 1;MA-OS3;IT-Tech-61;T1078.001;Default Accounts;persistence; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,40944163872524914;1;0,7511520453765795;Low;['Password Policies'];
Mode 1;MA-OS3;IT-Tech-62;T1078.001;Default Accounts;privilege-escalation; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;2,571395490498628;1;4,71742197050035;Low;['Password Policies'];
Mode 1;MA-OS3;IT-Tech-63;T1078.001;Default Accounts;initial-access; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;2,1619538517733785;1;3,96626992512377;Low;['Password Policies'];
Mode 1;MA-OS3;IT-Tech-64;T1574.002;DLL Side-Loading;persistence; ['Windows'];2,515145325;0,40944163872524914;1;1,0298052235001494;Low;['Audit', 'Update Software', 'Restrict File and Directory Permissions', 'Application Developer Guidance'];
Mode 1;MA-OS3;IT-Tech-65;T1574.002;DLL Side-Loading;privilege-escalation; ['Windows'];2,515145325;2,571395490498628;1;6,467433346653706;Medium;['Audit', 'Update Software', 'Restrict File and Directory Permissions', 'Application Developer Guidance'];
Mode 1;MA-OS3;IT-Tech-66;T1574.002;DLL Side-Loading;defense-evasion; ['Windows'];2,515145325;1,1507349977882977;1;2,8942657500011224;Low;['Audit', 'Update Software', 'Restrict File and Directory Permissions', 'Application Developer Guidance'];
Mode 1;MA-OS3;IT-Tech-67;T1574.001;DLL Search Order Hijacking;persistence; ['Windows'];2,515145325;0,40944163872524914;1;1,0298052235001494;Low;['Audit', 'Restrict Library Loading', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-68;T1574.001;DLL Search Order Hijacking;privilege-escalation; ['Windows'];2,515145325;2,571395490498628;1;6,467433346653706;Medium;['Audit', 'Restrict Library Loading', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-69;T1574.001;DLL Search Order Hijacking;defense-evasion; ['Windows'];2,515145325;1,1507349977882977;1;2,8942657500011224;Low;['Audit', 'Restrict Library Loading', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-70;T1574.008;Path Interception by Search Order Hijacking;persistence; ['Windows'];1,83457659;0,40944163872524914;1;0,7511520453765795;Low;['Audit', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-71;T1574.008;Path Interception by Search Order Hijacking;privilege-escalation; ['Windows'];1,83457659;2,571395490498628;1;4,71742197050035;Low;['Audit', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-72;T1574.008;Path Interception by Search Order Hijacking;defense-evasion; ['Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Audit', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-73;T1574.007;Path Interception by PATH Environment Variable;persistence; ['Windows'];2,515145325;0,40944163872524914;1;1,0298052235001494;Low;['Audit', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-74;T1574.007;Path Interception by PATH Environment Variable;privilege-escalation; ['Windows'];2,515145325;2,571395490498628;1;6,467433346653706;Medium;['Audit', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-75;T1574.007;Path Interception by PATH Environment Variable;defense-evasion; ['Windows'];2,515145325;1,1507349977882977;1;2,8942657500011224;Low;['Audit', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-76;T1574.009;Path Interception by Unquoted Path;persistence; ['Windows'];2,515145325;0,40944163872524914;1;1,0298052235001494;Low;['Audit', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-77;T1574.009;Path Interception by Unquoted Path;privilege-escalation; ['Windows'];2,515145325;2,571395490498628;1;6,467433346653706;Medium;['Audit', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-78;T1574.009;Path Interception by Unquoted Path;defense-evasion; ['Windows'];2,515145325;1,1507349977882977;1;2,8942657500011224;Low;['Audit', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;MA-OS3;IT-Tech-79;T1574.011;Services Registry Permissions Weakness;persistence; ['Windows'];1,83457659;0,40944163872524914;1;0,7511520453765795;Low;['Restrict Registry Permissions'];
Mode 1;MA-OS3;IT-Tech-80;T1574.011;Services Registry Permissions Weakness;privilege-escalation; ['Windows'];1,83457659;2,571395490498628;1;4,71742197050035;Low;['Restrict Registry Permissions'];
Mode 1;MA-OS3;IT-Tech-81;T1574.011;Services Registry Permissions Weakness;defense-evasion; ['Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Restrict Registry Permissions'];
Mode 1;MA-OS3;IT-Tech-82;T1574.005;Executable Installer File Permissions Weakness;persistence; ['Windows'];1,83457659;0,40944163872524914;1;0,7511520453765795;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;MA-OS3;IT-Tech-83;T1574.005;Executable Installer File Permissions Weakness;privilege-escalation; ['Windows'];1,83457659;2,571395490498628;1;4,71742197050035;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;MA-OS3;IT-Tech-84;T1574.005;Executable Installer File Permissions Weakness;defense-evasion; ['Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;MA-OS3;IT-Tech-85;T1574.010;Services File Permissions Weakness;persistence; ['Windows'];1,83457659;0,40944163872524914;1;0,7511520453765795;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;MA-OS3;IT-Tech-86;T1574.010;Services File Permissions Weakness;privilege-escalation; ['Windows'];1,83457659;2,571395490498628;1;4,71742197050035;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;MA-OS3;IT-Tech-87;T1574.010;Services File Permissions Weakness;defense-evasion; ['Windows'];1,83457659;1,1507349977882977;1;2,1111114882361126;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;MA-OS3;IT-Tech-88;T1574;Hijack Execution Flow;persistence; ['Linux', 'macOS', 'Windows'];2,515145325;0,40944163872524914;1;1,0298052235001494;Low;['Audit', 'Update Software', 'Restrict File and Directory Permissions', 'User Account Control', 'Restrict Registry Permissions', 'Execution Prevention', 'User Account Management', 'Restrict Library Loading', 'Application Developer Guidance'];
Mode 1;MA-OS3;IT-Tech-89;T1574;Hijack Execution Flow;privilege-escalation; ['Linux', 'macOS', 'Windows'];2,515145325;2,571395490498628;1;6,467433346653706;Medium;['Audit', 'Update Software', 'Restrict File and Directory Permissions', 'User Account Control', 'Restrict Registry Permissions', 'Execution Prevention', 'User Account Management', 'Restrict Library Loading', 'Application Developer Guidance'];
Mode 1;MA-OS3;IT-Tech-90;T1574;Hijack Execution Flow;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;1,1507349977882977;1;2,8942657500011224;Low;['Audit', 'Update Software', 'Restrict File and Directory Permissions', 'User Account Control', 'Restrict Registry Permissions', 'Execution Prevention', 'User Account Management', 'Restrict Library Loading', 'Application Developer Guidance'];
Mode 1;MA-OS3;IT-Tech-91;T1069.001;Local Groups;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;0,0;1;0,0;Low;[];
